"","sampledate","Chla_ugL","Yr","daynum"
"628",2013-09-19,7.94230769230769,2013,262
"629",2013-09-20,8.03846153846154,2013,263
"630",2013-09-21,8.13461538461539,2013,264
"631",2013-09-22,8.23076923076923,2013,265
"632",2013-09-23,8.32692307692308,2013,266
"633",2013-09-24,8.42307692307692,2013,267
"634",2013-09-25,8.51923076923077,2013,268
"635",2013-09-26,8.61538461538461,2013,269
"636",2013-09-27,8.71153846153846,2013,270
"637",2013-09-28,8.80769230769231,2013,271
"638",2013-09-29,8.90384615384615,2013,272
"639",2013-09-30,9,2013,273
"640",2013-10-01,8.9551724137931,2013,274
"641",2013-10-02,8.91034482758621,2013,275
"642",2013-10-03,8.86551724137931,2013,276
"643",2013-10-04,8.82068965517241,2013,277
"644",2013-10-05,8.77586206896552,2013,278
"645",2013-10-06,8.73103448275862,2013,279
"646",2013-10-07,8.68620689655172,2013,280
"647",2013-10-08,8.64137931034483,2013,281
"648",2013-10-09,8.59655172413793,2013,282
"649",2013-10-10,8.55172413793103,2013,283
"650",2013-10-11,8.50689655172414,2013,284
"651",2013-10-12,8.46206896551724,2013,285
"652",2013-10-13,8.41724137931035,2013,286
"653",2013-10-14,8.37241379310345,2013,287
"654",2013-10-15,8.32758620689655,2013,288
"655",2013-10-16,8.28275862068966,2013,289
"656",2013-10-17,8.23793103448276,2013,290
"657",2013-10-18,8.19310344827586,2013,291
"658",2013-10-19,8.14827586206897,2013,292
"659",2013-10-20,8.10344827586207,2013,293
"660",2013-10-21,8.05862068965517,2013,294
"661",2013-10-22,8.01379310344828,2013,295
"662",2013-10-23,7.96896551724138,2013,296
"663",2013-10-24,7.92413793103448,2013,297
"664",2013-10-25,7.87931034482759,2013,298
"665",2013-10-26,7.83448275862069,2013,299
"666",2013-10-27,7.78965517241379,2013,300
"667",2013-10-28,7.7448275862069,2013,301
"668",2013-10-29,7.7,2013,302
"669",2013-10-30,7.64411764705882,2013,303
"670",2013-10-31,7.58823529411765,2013,304
"671",2013-11-01,7.53235294117647,2013,305
"672",2013-11-02,7.47647058823529,2013,306
"673",2013-11-03,7.42058823529412,2013,307
"674",2013-11-04,7.36470588235294,2013,308
"675",2013-11-05,7.30882352941176,2013,309
"676",2013-11-06,7.25294117647059,2013,310
"677",2013-11-07,7.19705882352941,2013,311
"678",2013-11-08,7.14117647058824,2013,312
"679",2013-11-09,7.08529411764706,2013,313
"680",2013-11-10,7.02941176470588,2013,314
"681",2013-11-11,6.97352941176471,2013,315
"682",2013-11-12,6.91764705882353,2013,316
"683",2013-11-13,6.86176470588235,2013,317
"684",2013-11-14,6.80588235294118,2013,318
"685",2013-11-15,6.75,2013,319
"686",2013-11-16,6.69411764705882,2013,320
"687",2013-11-17,6.63823529411765,2013,321
"688",2013-11-18,6.58235294117647,2013,322
"689",2013-11-19,6.52647058823529,2013,323
"690",2013-11-20,6.47058823529412,2013,324
"691",2013-11-21,6.41470588235294,2013,325
"692",2013-11-22,6.35882352941176,2013,326
"693",2013-11-23,6.30294117647059,2013,327
"694",2013-11-24,6.24705882352941,2013,328
"695",2013-11-25,6.19117647058824,2013,329
"696",2013-11-26,6.13529411764706,2013,330
"697",2013-11-27,6.07941176470588,2013,331
"698",2013-11-28,6.02352941176471,2013,332
"699",2013-11-29,5.96764705882353,2013,333
"700",2013-11-30,5.91176470588235,2013,334
"701",2013-12-01,5.85588235294118,2013,335
"702",2013-12-02,5.8,2013,336
"703",2013-12-03,5.78888888888889,2013,337
"704",2013-12-04,5.77777777777778,2013,338
"705",2013-12-05,5.76666666666667,2013,339
"706",2013-12-06,5.75555555555556,2013,340
"707",2013-12-07,5.74444444444444,2013,341
"708",2013-12-08,5.73333333333333,2013,342
"709",2013-12-09,5.72222222222222,2013,343
"710",2013-12-10,5.71111111111111,2013,344
"711",2013-12-11,5.7,2013,345
"712",2013-12-12,5.68888888888889,2013,346
"713",2013-12-13,5.67777777777778,2013,347
"714",2013-12-14,5.66666666666667,2013,348
"715",2013-12-15,5.65555555555556,2013,349
"716",2013-12-16,5.64444444444444,2013,350
"717",2013-12-17,5.63333333333333,2013,351
"718",2013-12-18,5.62222222222222,2013,352
"719",2013-12-19,5.61111111111111,2013,353
"720",2013-12-20,5.6,2013,354
"721",2013-12-21,5.58888888888889,2013,355
"722",2013-12-22,5.57777777777778,2013,356
"723",2013-12-23,5.56666666666667,2013,357
"724",2013-12-24,5.55555555555556,2013,358
"725",2013-12-25,5.54444444444444,2013,359
"726",2013-12-26,5.53333333333333,2013,360
"727",2013-12-27,5.52222222222222,2013,361
"728",2013-12-28,5.51111111111111,2013,362
"729",2013-12-29,5.5,2013,363
"730",2013-12-30,5.48888888888889,2013,364
"731",2013-12-31,5.47777777777778,2013,365
"732",2014-01-01,5.46666666666667,2014,1
"733",2014-01-02,5.45555555555556,2014,2
"734",2014-01-03,5.44444444444444,2014,3
"735",2014-01-04,5.43333333333333,2014,4
"736",2014-01-05,5.42222222222222,2014,5
"737",2014-01-06,5.41111111111111,2014,6
"738",2014-01-07,5.4,2014,7
"739",2014-01-08,5.38888888888889,2014,8
"740",2014-01-09,5.37777777777778,2014,9
"741",2014-01-10,5.36666666666667,2014,10
"742",2014-01-11,5.35555555555556,2014,11
"743",2014-01-12,5.34444444444444,2014,12
"744",2014-01-13,5.33333333333333,2014,13
"745",2014-01-14,5.32222222222222,2014,14
"746",2014-01-15,5.31111111111111,2014,15
"747",2014-01-16,5.3,2014,16
"748",2014-01-17,5.28888888888889,2014,17
"749",2014-01-18,5.27777777777778,2014,18
"750",2014-01-19,5.26666666666667,2014,19
"751",2014-01-20,5.25555555555556,2014,20
"752",2014-01-21,5.24444444444444,2014,21
"753",2014-01-22,5.23333333333333,2014,22
"754",2014-01-23,5.22222222222222,2014,23
"755",2014-01-24,5.21111111111111,2014,24
"756",2014-01-25,5.2,2014,25
"757",2014-01-26,5.18888888888889,2014,26
"758",2014-01-27,5.17777777777778,2014,27
"759",2014-01-28,5.16666666666667,2014,28
"760",2014-01-29,5.15555555555556,2014,29
"761",2014-01-30,5.14444444444444,2014,30
"762",2014-01-31,5.13333333333333,2014,31
"763",2014-02-01,5.12222222222222,2014,32
"764",2014-02-02,5.11111111111111,2014,33
"765",2014-02-03,5.1,2014,34
"766",2014-02-04,5.16,2014,35
"767",2014-02-05,5.22,2014,36
"768",2014-02-06,5.28,2014,37
"769",2014-02-07,5.34,2014,38
"770",2014-02-08,5.4,2014,39
"771",2014-02-09,5.46,2014,40
"772",2014-02-10,5.52,2014,41
"773",2014-02-11,5.58,2014,42
"774",2014-02-12,5.64,2014,43
"775",2014-02-13,5.7,2014,44
"776",2014-02-14,5.76,2014,45
"777",2014-02-15,5.82,2014,46
"778",2014-02-16,5.88,2014,47
"779",2014-02-17,5.94,2014,48
"780",2014-02-18,6,2014,49
"781",2014-02-19,6.06,2014,50
"782",2014-02-20,6.12,2014,51
"783",2014-02-21,6.18,2014,52
"784",2014-02-22,6.24,2014,53
"785",2014-02-23,6.3,2014,54
"786",2014-02-24,6.36,2014,55
"787",2014-02-25,6.42,2014,56
"788",2014-02-26,6.48,2014,57
"789",2014-02-27,6.54,2014,58
"790",2014-02-28,6.6,2014,59
"791",2014-03-01,6.66,2014,60
"792",2014-03-02,6.72,2014,61
"793",2014-03-03,6.78,2014,62
"794",2014-03-04,6.84,2014,63
"795",2014-03-05,6.9,2014,64
"796",2014-03-06,6.96,2014,65
"797",2014-03-07,7.02,2014,66
"798",2014-03-08,7.08,2014,67
"799",2014-03-09,7.14,2014,68
"800",2014-03-10,7.2,2014,69
"801",2014-03-11,7.26,2014,70
"802",2014-03-12,7.32,2014,71
"803",2014-03-13,7.38,2014,72
"804",2014-03-14,7.44,2014,73
"805",2014-03-15,7.5,2014,74
"806",2014-03-16,7.56,2014,75
"807",2014-03-17,7.62,2014,76
"808",2014-03-18,7.68,2014,77
"809",2014-03-19,7.74,2014,78
"810",2014-03-20,7.8,2014,79
"811",2014-03-21,7.86,2014,80
"812",2014-03-22,7.92,2014,81
"813",2014-03-23,7.98,2014,82
"814",2014-03-24,8.04,2014,83
"815",2014-03-25,8.1,2014,84
"816",2014-03-26,8.16,2014,85
"817",2014-03-27,8.22,2014,86
"818",2014-03-28,8.28,2014,87
"819",2014-03-29,8.34,2014,88
"820",2014-03-30,8.4,2014,89
"821",2014-03-31,8.46,2014,90
"822",2014-04-01,8.52,2014,91
"823",2014-04-02,8.58,2014,92
"824",2014-04-03,8.64,2014,93
"825",2014-04-04,8.7,2014,94
"826",2014-04-05,8.76,2014,95
"827",2014-04-06,8.82,2014,96
"828",2014-04-07,8.88,2014,97
"829",2014-04-08,8.94,2014,98
"830",2014-04-09,9,2014,99
"831",2014-04-10,9.06,2014,100
"832",2014-04-11,9.12,2014,101
"833",2014-04-12,9.18,2014,102
"834",2014-04-13,9.24,2014,103
"835",2014-04-14,9.3,2014,104
"836",2014-04-15,9.36,2014,105
"837",2014-04-16,9.42,2014,106
"838",2014-04-17,9.48,2014,107
"839",2014-04-18,9.54,2014,108
"840",2014-04-19,9.6,2014,109
"841",2014-04-20,9.66,2014,110
"842",2014-04-21,9.72,2014,111
"843",2014-04-22,9.78,2014,112
"844",2014-04-23,9.84,2014,113
"845",2014-04-24,9.9,2014,114
"846",2014-04-25,9.96,2014,115
"847",2014-04-26,10.02,2014,116
"848",2014-04-27,10.08,2014,117
"849",2014-04-28,10.14,2014,118
"850",2014-04-29,10.2,2014,119
"851",2014-04-30,10.8866666666667,2014,120
"852",2014-05-01,11.5733333333333,2014,121
"853",2014-05-02,12.26,2014,122
"854",2014-05-03,12.9466666666667,2014,123
"855",2014-05-04,13.6333333333333,2014,124
"856",2014-05-05,14.32,2014,125
"857",2014-05-06,15.0066666666667,2014,126
"858",2014-05-07,15.6933333333333,2014,127
"859",2014-05-08,16.38,2014,128
"860",2014-05-09,17.0666666666667,2014,129
"861",2014-05-10,17.7533333333333,2014,130
"862",2014-05-11,18.44,2014,131
"863",2014-05-12,19.1266666666667,2014,132
"864",2014-05-13,19.8133333333333,2014,133
"865",2014-05-14,20.5,2014,134
"866",2014-05-15,19.9576923076923,2014,135
"867",2014-05-16,19.4153846153846,2014,136
"868",2014-05-17,18.8730769230769,2014,137
"869",2014-05-18,18.3307692307692,2014,138
"870",2014-05-19,17.7884615384615,2014,139
"871",2014-05-20,17.2461538461538,2014,140
"872",2014-05-21,16.7038461538462,2014,141
"873",2014-05-22,16.1615384615385,2014,142
"874",2014-05-23,15.6192307692308,2014,143
"875",2014-05-24,15.0769230769231,2014,144
"876",2014-05-25,14.5346153846154,2014,145
"877",2014-05-26,13.9923076923077,2014,146
"878",2014-05-27,13.45,2014,147
"879",2014-05-28,12.9076923076923,2014,148
"880",2014-05-29,12.3653846153846,2014,149
"881",2014-05-30,11.8230769230769,2014,150
"882",2014-05-31,11.2807692307692,2014,151
"883",2014-06-01,10.7384615384615,2014,152
"884",2014-06-02,10.1961538461538,2014,153
"885",2014-06-03,9.65384615384615,2014,154
"886",2014-06-04,9.11153846153846,2014,155
"887",2014-06-05,8.56923076923077,2014,156
"888",2014-06-06,8.02692307692308,2014,157
"889",2014-06-07,7.48461538461538,2014,158
"890",2014-06-08,6.94230769230769,2014,159
"891",2014-06-09,6.4,2014,160
"892",2014-06-10,6.42142857142857,2014,161
"893",2014-06-11,6.44285714285714,2014,162
"894",2014-06-12,6.46428571428571,2014,163
"895",2014-06-13,6.48571428571429,2014,164
"896",2014-06-14,6.50714285714286,2014,165
"897",2014-06-15,6.52857142857143,2014,166
"898",2014-06-16,6.55,2014,167
"899",2014-06-17,6.57142857142857,2014,168
"900",2014-06-18,6.59285714285714,2014,169
"901",2014-06-19,6.61428571428571,2014,170
"902",2014-06-20,6.63571428571429,2014,171
"903",2014-06-21,6.65714285714286,2014,172
"904",2014-06-22,6.67857142857143,2014,173
"905",2014-06-23,6.7,2014,174
"906",2014-06-24,7.06428571428571,2014,175
"907",2014-06-25,7.42857142857143,2014,176
"908",2014-06-26,7.79285714285714,2014,177
"909",2014-06-27,8.15714285714286,2014,178
"910",2014-06-28,8.52142857142857,2014,179
"911",2014-06-29,8.88571428571429,2014,180
"912",2014-06-30,9.25,2014,181
"913",2014-07-01,9.61428571428571,2014,182
"914",2014-07-02,9.97857142857143,2014,183
"915",2014-07-03,10.3428571428571,2014,184
"916",2014-07-04,10.7071428571429,2014,185
"917",2014-07-05,11.0714285714286,2014,186
"918",2014-07-06,11.4357142857143,2014,187
"919",2014-07-07,11.8,2014,188
"920",2014-07-08,11.6785714285714,2014,189
"921",2014-07-09,11.5571428571429,2014,190
"922",2014-07-10,11.4357142857143,2014,191
"923",2014-07-11,11.3142857142857,2014,192
"924",2014-07-12,11.1928571428571,2014,193
"925",2014-07-13,11.0714285714286,2014,194
"926",2014-07-14,10.95,2014,195
"927",2014-07-15,10.8285714285714,2014,196
"928",2014-07-16,10.7071428571429,2014,197
"929",2014-07-17,10.5857142857143,2014,198
"930",2014-07-18,10.4642857142857,2014,199
"931",2014-07-19,10.3428571428571,2014,200
"932",2014-07-20,10.2214285714286,2014,201
"933",2014-07-21,10.1,2014,202
"934",2014-07-22,9.90714285714286,2014,203
"935",2014-07-23,9.71428571428571,2014,204
"936",2014-07-24,9.52142857142857,2014,205
"937",2014-07-25,9.32857142857143,2014,206
"938",2014-07-26,9.13571428571429,2014,207
"939",2014-07-27,8.94285714285714,2014,208
"940",2014-07-28,8.75,2014,209
"941",2014-07-29,8.55714285714286,2014,210
"942",2014-07-30,8.36428571428571,2014,211
"943",2014-07-31,8.17142857142857,2014,212
"944",2014-08-01,7.97857142857143,2014,213
"945",2014-08-02,7.78571428571429,2014,214
"946",2014-08-03,7.59285714285714,2014,215
"947",2014-08-04,7.4,2014,216
"948",2014-08-05,7.225,2014,217
"949",2014-08-06,7.05,2014,218
"950",2014-08-07,6.875,2014,219
"951",2014-08-08,6.7,2014,220
"952",2014-08-09,6.525,2014,221
"953",2014-08-10,6.35,2014,222
"954",2014-08-11,6.175,2014,223
"955",2014-08-12,6,2014,224
"956",2014-08-13,5.825,2014,225
"957",2014-08-14,5.65,2014,226
"958",2014-08-15,5.475,2014,227
"959",2014-08-16,5.3,2014,228
"960",2014-08-17,5.125,2014,229
"961",2014-08-18,4.95,2014,230
"962",2014-08-19,4.775,2014,231
"963",2014-08-20,4.6,2014,232
"964",2014-08-21,4.81538461538462,2014,233
"965",2014-08-22,5.03076923076923,2014,234
"966",2014-08-23,5.24615384615385,2014,235
"967",2014-08-24,5.46153846153846,2014,236
"968",2014-08-25,5.67692307692308,2014,237
"969",2014-08-26,5.89230769230769,2014,238
"970",2014-08-27,6.10769230769231,2014,239
"971",2014-08-28,6.32307692307692,2014,240
"972",2014-08-29,6.53846153846154,2014,241
"973",2014-08-30,6.75384615384615,2014,242
"974",2014-08-31,6.96923076923077,2014,243
"975",2014-09-01,7.18461538461538,2014,244
"976",2014-09-02,7.4,2014,245
"977",2014-09-03,7.38076923076923,2014,246
"978",2014-09-04,7.36153846153846,2014,247
"979",2014-09-05,7.34230769230769,2014,248
"980",2014-09-06,7.32307692307692,2014,249
"981",2014-09-07,7.30384615384615,2014,250
"982",2014-09-08,7.28461538461539,2014,251
"983",2014-09-09,7.26538461538462,2014,252
"984",2014-09-10,7.24615384615385,2014,253
"985",2014-09-11,7.22692307692308,2014,254
"986",2014-09-12,7.20769230769231,2014,255
"987",2014-09-13,7.18846153846154,2014,256
"988",2014-09-14,7.16923076923077,2014,257
"989",2014-09-15,7.15,2014,258
"990",2014-09-16,7.13076923076923,2014,259
"991",2014-09-17,7.11153846153846,2014,260
"992",2014-09-18,7.09230769230769,2014,261
"993",2014-09-19,7.07307692307692,2014,262
"994",2014-09-20,7.05384615384615,2014,263
"995",2014-09-21,7.03461538461539,2014,264
"996",2014-09-22,7.01538461538462,2014,265
"997",2014-09-23,6.99615384615385,2014,266
"998",2014-09-24,6.97692307692308,2014,267
"999",2014-09-25,6.95769230769231,2014,268
"1000",2014-09-26,6.93846153846154,2014,269
"1001",2014-09-27,6.91923076923077,2014,270
"1002",2014-09-28,6.9,2014,271
"1003",2014-09-29,6.878125,2014,272
"1004",2014-09-30,6.85625,2014,273
"1005",2014-10-01,6.834375,2014,274
"1006",2014-10-02,6.8125,2014,275
"1007",2014-10-03,6.790625,2014,276
"1008",2014-10-04,6.76875,2014,277
"1009",2014-10-05,6.746875,2014,278
"1010",2014-10-06,6.725,2014,279
"1011",2014-10-07,6.703125,2014,280
"1012",2014-10-08,6.68125,2014,281
"1013",2014-10-09,6.659375,2014,282
"1014",2014-10-10,6.6375,2014,283
"1015",2014-10-11,6.615625,2014,284
"1016",2014-10-12,6.59375,2014,285
"1017",2014-10-13,6.571875,2014,286
"1018",2014-10-14,6.55,2014,287
"1019",2014-10-15,6.528125,2014,288
"1020",2014-10-16,6.50625,2014,289
"1021",2014-10-17,6.484375,2014,290
"1022",2014-10-18,6.4625,2014,291
"1023",2014-10-19,6.440625,2014,292
"1024",2014-10-20,6.41875,2014,293
"1025",2014-10-21,6.396875,2014,294
"1026",2014-10-22,6.375,2014,295
"1027",2014-10-23,6.353125,2014,296
"1028",2014-10-24,6.33125,2014,297
"1029",2014-10-25,6.309375,2014,298
"1030",2014-10-26,6.2875,2014,299
"1031",2014-10-27,6.265625,2014,300
"1032",2014-10-28,6.24375,2014,301
"1033",2014-10-29,6.221875,2014,302
"1034",2014-10-30,6.2,2014,303
"1035",2014-10-31,6.19134615384615,2014,304
"1036",2014-11-01,6.18269230769231,2014,305
"1037",2014-11-02,6.17403846153846,2014,306
"1038",2014-11-03,6.16538461538462,2014,307
"1039",2014-11-04,6.15673076923077,2014,308
"1040",2014-11-05,6.14807692307692,2014,309
"1041",2014-11-06,6.13942307692308,2014,310
"1042",2014-11-07,6.13076923076923,2014,311
"1043",2014-11-08,6.12211538461538,2014,312
"1044",2014-11-09,6.11346153846154,2014,313
"1045",2014-11-10,6.10480769230769,2014,314
"1046",2014-11-11,6.09615384615385,2014,315
"1047",2014-11-12,6.0875,2014,316
"1048",2014-11-13,6.07884615384615,2014,317
"1049",2014-11-14,6.07019230769231,2014,318
"1050",2014-11-15,6.06153846153846,2014,319
"1051",2014-11-16,6.05288461538462,2014,320
"1052",2014-11-17,6.04423076923077,2014,321
"1053",2014-11-18,6.03557692307692,2014,322
"1054",2014-11-19,6.02692307692308,2014,323
"1055",2014-11-20,6.01826923076923,2014,324
"1056",2014-11-21,6.00961538461539,2014,325
"1057",2014-11-22,6.00096153846154,2014,326
"1058",2014-11-23,5.99230769230769,2014,327
"1059",2014-11-24,5.98365384615385,2014,328
"1060",2014-11-25,5.975,2014,329
"1061",2014-11-26,5.96634615384615,2014,330
"1062",2014-11-27,5.95769230769231,2014,331
"1063",2014-11-28,5.94903846153846,2014,332
"1064",2014-11-29,5.94038461538462,2014,333
"1065",2014-11-30,5.93173076923077,2014,334
"1066",2014-12-01,5.92307692307692,2014,335
"1067",2014-12-02,5.91442307692308,2014,336
"1068",2014-12-03,5.90576923076923,2014,337
"1069",2014-12-04,5.89711538461538,2014,338
"1070",2014-12-05,5.88846153846154,2014,339
"1071",2014-12-06,5.87980769230769,2014,340
"1072",2014-12-07,5.87115384615385,2014,341
"1073",2014-12-08,5.8625,2014,342
"1074",2014-12-09,5.85384615384615,2014,343
"1075",2014-12-10,5.84519230769231,2014,344
"1076",2014-12-11,5.83653846153846,2014,345
"1077",2014-12-12,5.82788461538462,2014,346
"1078",2014-12-13,5.81923076923077,2014,347
"1079",2014-12-14,5.81057692307692,2014,348
"1080",2014-12-15,5.80192307692308,2014,349
"1081",2014-12-16,5.79326923076923,2014,350
"1082",2014-12-17,5.78461538461538,2014,351
"1083",2014-12-18,5.77596153846154,2014,352
"1084",2014-12-19,5.76730769230769,2014,353
"1085",2014-12-20,5.75865384615385,2014,354
"1086",2014-12-21,5.75,2014,355
"1087",2014-12-22,5.74134615384615,2014,356
"1088",2014-12-23,5.73269230769231,2014,357
"1089",2014-12-24,5.72403846153846,2014,358
"1090",2014-12-25,5.71538461538462,2014,359
"1091",2014-12-26,5.70673076923077,2014,360
"1092",2014-12-27,5.69807692307692,2014,361
"1093",2014-12-28,5.68942307692308,2014,362
"1094",2014-12-29,5.68076923076923,2014,363
"1095",2014-12-30,5.67211538461538,2014,364
"1096",2014-12-31,5.66346153846154,2014,365
"1097",2015-01-01,5.65480769230769,2015,1
"1098",2015-01-02,5.64615384615385,2015,2
"1099",2015-01-03,5.6375,2015,3
"1100",2015-01-04,5.62884615384615,2015,4
"1101",2015-01-05,5.62019230769231,2015,5
"1102",2015-01-06,5.61153846153846,2015,6
"1103",2015-01-07,5.60288461538462,2015,7
"1104",2015-01-08,5.59423076923077,2015,8
"1105",2015-01-09,5.58557692307692,2015,9
"1106",2015-01-10,5.57692307692308,2015,10
"1107",2015-01-11,5.56826923076923,2015,11
"1108",2015-01-12,5.55961538461538,2015,12
"1109",2015-01-13,5.55096153846154,2015,13
"1110",2015-01-14,5.54230769230769,2015,14
"1111",2015-01-15,5.53365384615385,2015,15
"1112",2015-01-16,5.525,2015,16
"1113",2015-01-17,5.51634615384615,2015,17
"1114",2015-01-18,5.50769230769231,2015,18
"1115",2015-01-19,5.49903846153846,2015,19
"1116",2015-01-20,5.49038461538461,2015,20
"1117",2015-01-21,5.48173076923077,2015,21
"1118",2015-01-22,5.47307692307692,2015,22
"1119",2015-01-23,5.46442307692308,2015,23
"1120",2015-01-24,5.45576923076923,2015,24
"1121",2015-01-25,5.44711538461538,2015,25
"1122",2015-01-26,5.43846153846154,2015,26
"1123",2015-01-27,5.42980769230769,2015,27
"1124",2015-01-28,5.42115384615385,2015,28
"1125",2015-01-29,5.4125,2015,29
"1126",2015-01-30,5.40384615384615,2015,30
"1127",2015-01-31,5.39519230769231,2015,31
"1128",2015-02-01,5.38653846153846,2015,32
"1129",2015-02-02,5.37788461538462,2015,33
"1130",2015-02-03,5.36923076923077,2015,34
"1131",2015-02-04,5.36057692307692,2015,35
"1132",2015-02-05,5.35192307692308,2015,36
"1133",2015-02-06,5.34326923076923,2015,37
"1134",2015-02-07,5.33461538461538,2015,38
"1135",2015-02-08,5.32596153846154,2015,39
"1136",2015-02-09,5.31730769230769,2015,40
"1137",2015-02-10,5.30865384615385,2015,41
"1138",2015-02-11,5.3,2015,42
"1139",2015-02-12,5.50689655172414,2015,43
"1140",2015-02-13,5.71379310344828,2015,44
"1141",2015-02-14,5.92068965517241,2015,45
"1142",2015-02-15,6.12758620689655,2015,46
"1143",2015-02-16,6.33448275862069,2015,47
"1144",2015-02-17,6.54137931034483,2015,48
"1145",2015-02-18,6.74827586206897,2015,49
"1146",2015-02-19,6.9551724137931,2015,50
"1147",2015-02-20,7.16206896551724,2015,51
"1148",2015-02-21,7.36896551724138,2015,52
"1149",2015-02-22,7.57586206896552,2015,53
"1150",2015-02-23,7.78275862068966,2015,54
"1151",2015-02-24,7.98965517241379,2015,55
"1152",2015-02-25,8.19655172413793,2015,56
"1153",2015-02-26,8.40344827586207,2015,57
"1154",2015-02-27,8.61034482758621,2015,58
"1155",2015-02-28,8.81724137931034,2015,59
"1156",2015-03-01,9.02413793103448,2015,60
"1157",2015-03-02,9.23103448275862,2015,61
"1158",2015-03-03,9.43793103448276,2015,62
"1159",2015-03-04,9.6448275862069,2015,63
"1160",2015-03-05,9.85172413793103,2015,64
"1161",2015-03-06,10.0586206896552,2015,65
"1162",2015-03-07,10.2655172413793,2015,66
"1163",2015-03-08,10.4724137931034,2015,67
"1164",2015-03-09,10.6793103448276,2015,68
"1165",2015-03-10,10.8862068965517,2015,69
"1166",2015-03-11,11.0931034482759,2015,70
"1167",2015-03-12,11.3,2015,71
"1168",2015-03-13,11.5068965517241,2015,72
"1169",2015-03-14,11.7137931034483,2015,73
"1170",2015-03-15,11.9206896551724,2015,74
"1171",2015-03-16,12.1275862068966,2015,75
"1172",2015-03-17,12.3344827586207,2015,76
"1173",2015-03-18,12.5413793103448,2015,77
"1174",2015-03-19,12.748275862069,2015,78
"1175",2015-03-20,12.9551724137931,2015,79
"1176",2015-03-21,13.1620689655172,2015,80
"1177",2015-03-22,13.3689655172414,2015,81
"1178",2015-03-23,13.5758620689655,2015,82
"1179",2015-03-24,13.7827586206897,2015,83
"1180",2015-03-25,13.9896551724138,2015,84
"1181",2015-03-26,14.1965517241379,2015,85
"1182",2015-03-27,14.4034482758621,2015,86
"1183",2015-03-28,14.6103448275862,2015,87
"1184",2015-03-29,14.8172413793103,2015,88
"1185",2015-03-30,15.0241379310345,2015,89
"1186",2015-03-31,15.2310344827586,2015,90
"1187",2015-04-01,15.4379310344828,2015,91
"1188",2015-04-02,15.6448275862069,2015,92
"1189",2015-04-03,15.851724137931,2015,93
"1190",2015-04-04,16.0586206896552,2015,94
"1191",2015-04-05,16.2655172413793,2015,95
"1192",2015-04-06,16.4724137931034,2015,96
"1193",2015-04-07,16.6793103448276,2015,97
"1194",2015-04-08,16.8862068965517,2015,98
"1195",2015-04-09,17.0931034482759,2015,99
"1196",2015-04-10,17.3,2015,100
"1197",2015-04-11,17.1714285714286,2015,101
"1198",2015-04-12,17.0428571428571,2015,102
"1199",2015-04-13,16.9142857142857,2015,103
"1200",2015-04-14,16.7857142857143,2015,104
"1201",2015-04-15,16.6571428571429,2015,105
"1202",2015-04-16,16.5285714285714,2015,106
"1203",2015-04-17,16.4,2015,107
"1204",2015-04-18,16.2714285714286,2015,108
"1205",2015-04-19,16.1428571428571,2015,109
"1206",2015-04-20,16.0142857142857,2015,110
"1207",2015-04-21,15.8857142857143,2015,111
"1208",2015-04-22,15.7571428571429,2015,112
"1209",2015-04-23,15.6285714285714,2015,113
"1210",2015-04-24,15.5,2015,114
"1211",2015-04-25,15.8,2015,115
"1212",2015-04-26,16.1,2015,116
"1213",2015-04-27,16.4,2015,117
"1214",2015-04-28,16.7,2015,118
"1215",2015-04-29,17,2015,119
"1216",2015-04-30,17.3,2015,120
"1217",2015-05-01,17.6,2015,121
"1218",2015-05-02,18.6166666666667,2015,122
"1219",2015-05-03,19.6333333333333,2015,123
"1220",2015-05-04,20.65,2015,124
"1221",2015-05-05,21.6666666666667,2015,125
"1222",2015-05-06,22.6833333333333,2015,126
"1223",2015-05-07,23.7,2015,127
"1224",2015-05-08,24.7166666666667,2015,128
"1225",2015-05-09,25.7333333333333,2015,129
"1226",2015-05-10,26.75,2015,130
"1227",2015-05-11,27.7666666666667,2015,131
"1228",2015-05-12,28.7833333333333,2015,132
"1229",2015-05-13,29.8,2015,133
"1230",2015-05-14,28.0214285714286,2015,134
"1231",2015-05-15,26.2428571428571,2015,135
"1232",2015-05-16,24.4642857142857,2015,136
"1233",2015-05-17,22.6857142857143,2015,137
"1234",2015-05-18,20.9071428571429,2015,138
"1235",2015-05-19,19.1285714285714,2015,139
"1236",2015-05-20,17.35,2015,140
"1237",2015-05-21,15.5714285714286,2015,141
"1238",2015-05-22,13.7928571428571,2015,142
"1239",2015-05-23,12.0142857142857,2015,143
"1240",2015-05-24,10.2357142857143,2015,144
"1241",2015-05-25,8.45714285714286,2015,145
"1242",2015-05-26,6.67857142857143,2015,146
"1243",2015-05-27,4.9,2015,147
"1244",2015-05-28,4.975,2015,148
"1245",2015-05-29,5.05,2015,149
"1246",2015-05-30,5.125,2015,150
"1247",2015-05-31,5.2,2015,151
"1248",2015-06-01,5.275,2015,152
"1249",2015-06-02,5.35,2015,153
"1250",2015-06-03,5.425,2015,154
"1251",2015-06-04,5.5,2015,155
"1252",2015-06-05,5.575,2015,156
"1253",2015-06-06,5.65,2015,157
"1254",2015-06-07,5.725,2015,158
"1255",2015-06-08,5.8,2015,159
"1256",2015-06-09,6.32,2015,160
"1257",2015-06-10,6.84,2015,161
