Source,Site_ID,datetime,Qout_cfs,Qout_cfs_code,USGS_MeanSRP_mgL,USGS_MeanSRP_mgL_code,USGS_MeanTotP_mgL,USGS_MeanTotP_mgL_code,USGS_MeanSRP_lbday,USGS_MeanSRP_lbday_code,USGS_MeanTotP_lbday,USGS_MeanTotP_lbday_code
USGS,5427910,12/18/2020,33.9,A,0.0412,A,0.0794,A,7.55,A,14.5,A
USGS,5427910,12/19/2020,33.5,A,0.0407,A,0.0771,A,7.38,A,14,A
USGS,5427910,12/20/2020,34.4,A,0.0402,A,0.0748,A,7.47,A,13.9,A
USGS,5427910,12/21/2020,34.5,A,0.0398,A,0.0726,A,7.4,A,13.5,A
USGS,5427910,12/22/2020,35.3,A,0.0393,A,0.0703,A,7.48,A,13.4,A
USGS,5427910,12/23/2020,38.8,A,0.0552,A,0.123,A,11.7,A,26,A
USGS,5427910,12/24/2020,37.7,A,0.0703,A,0.173,A,14.3,A,35.4,A
USGS,5427910,12/25/2020,41.4,A,0.0672,A,0.165,A,15,A,36.8,A
USGS,5427910,12/26/2020,40.6,A,0.0641,A,0.156,A,14.1,A,34.3,A
USGS,5427910,12/27/2020,39.4,A,0.0609,A,0.148,A,13,A,31.5,A
USGS,5427910,12/28/2020,38.8,A,0.0578,A,0.139,A,12.1,A,29.2,A
USGS,5427910,12/29/2020,36.9,A,0.0547,A,0.131,A,10.9,A,26,A
USGS,5427910,12/30/2020,40.9,A,0.0516,A,0.122,A,11.4,A,27,A
USGS,5427910,12/31/2020,38.8,A,0.0485,A,0.114,A,10.2,A,23.9,A
USGS,5427910,1/1/2021,38.4,A,0.0454,A,0.105,A,9.42,A,21.9,A
USGS,5427910,1/2/2021,39.1,A,0.0422,A,0.0969,A,8.91,A,20.4,A
USGS,5427910,1/3/2021,35.5,A,0.0394,A,0.0892,A,7.55,A,17.1,A
USGS,5427910,1/4/2021,33,A,0.0382,A,0.0872,A,6.82,A,15.5,A
USGS,5427910,1/5/2021,32.4,A,0.0375,A,0.0865,A,6.55,A,15.1,A
USGS,5427910,1/6/2021,32.5,A,0.0367,A,0.0857,A,6.44,A,15.1,A
USGS,5427910,1/7/2021,33,A,0.0359,A,0.0849,A,6.41,A,15.1,A
USGS,5427910,1/8/2021,31.9,A,0.0351,A,0.0841,A,6.06,A,14.5,A
USGS,5427910,1/9/2021,32,A,0.0343,A,0.0833,A,5.93,A,14.4,A
USGS,5427910,1/10/2021,31.7,A,0.0335,A,0.0825,A,5.74,A,14.1,A
USGS,5427910,1/11/2021,32,A,0.0328,A,0.0818,A,5.66,A,14.1,A
USGS,5427910,1/12/2021,31.5,A,0.032,A,0.081,A,5.43,A,13.8,A
USGS,5427910,1/13/2021,31,A,0.0316,A,0.0839,A,5.29,A,14.1,A
USGS,5427910,1/14/2021,32.6,A,0.0371,A,0.142,A,6.55,A,25,A
USGS,5427910,1/15/2021,34.5,A,0.0376,A,0.147,A,7,A,27.3,A
USGS,5427910,1/16/2021,34.2,A,0.0372,A,0.144,A,6.87,A,26.5,A
USGS,5427910,1/17/2021,34.7,A,0.0369,A,0.141,A,6.91,A,26.4,A
USGS,5427910,1/18/2021,33.9,A,0.0365,A,0.138,A,6.68,A,25.2,A
USGS,5427910,1/19/2021,33,A,0.0361,A,0.135,A,6.44,A,24,A
USGS,5427910,1/20/2021,35,A:e,0.0358,A,0.132,A,6.75,A,24.8,A
USGS,5427910,1/21/2021,34.8,A,0.0354,A,0.129,A,6.67,A,24.2,A
USGS,5427910,1/22/2021,31.2,A:e,0.0351,A,0.126,A,5.91,A,21.2,A
USGS,5427910,1/23/2021,30.9,A,0.0347,A,0.123,A,5.79,A,20.4,A
USGS,5427910,1/24/2021,29.8,A,0.0343,A,0.119,A,5.52,A,19.2,A
USGS,5427910,1/25/2021,28,A,0.034,A,0.116,A,5.14,A,17.6,A
USGS,5427910,1/26/2021,23.3,A,0.0336,A,0.113,A,4.23,A,14.3,A
USGS,5427910,1/27/2021,26.5,A,0.0332,A,0.11,A,4.76,A,15.8,A
USGS,5427910,1/28/2021,23.5,A,0.0329,A,0.107,A,4.16,A,13.6,A
USGS,5427910,1/29/2021,26.6,A,0.0325,A,0.104,A,4.67,A,15,A
USGS,5427910,1/30/2021,26.1,A,0.0322,A,0.101,A,4.54,A,14.3,A
USGS,5427910,1/31/2021,27.4,A,0.0318,A,0.0984,A,4.71,A,14.6,A
USGS,5427910,2/1/2021,27.3,A,0.0314,A,0.0954,A,4.64,A,14.1,A
USGS,5427910,2/2/2021,27.2,A,0.0311,A,0.0924,A,4.57,A,13.6,A
USGS,5427910,2/3/2021,26.8,A,0.0307,A,0.0894,A,4.44,A,12.9,A
USGS,5427910,2/4/2021,27.2,A,0.0304,A,0.0864,A,4.47,A,12.7,A
USGS,5427910,2/5/2021,21.1,A,0.03,A,0.0833,A,3.42,A,9.5,A
USGS,5427910,2/6/2021,26.8,A,0.0296,A,0.0803,A,4.28,A,11.6,A
USGS,5427910,2/7/2021,26.2,A,0.0293,A,0.0773,A,4.14,A,10.9,A
USGS,5427910,2/8/2021,28.8,A,0.0289,A,0.0743,A,4.5,A,11.6,A
USGS,5427910,2/9/2021,28.2,A,0.0286,A,0.0713,A,4.35,A,10.9,A
USGS,5427910,2/10/2021,28.9,A,0.0282,A,0.0683,A,4.4,A,10.7,A
USGS,5427910,2/11/2021,30,A,0.0278,A,0.0652,A,4.51,A,10.6,A
USGS,5427910,2/12/2021,30.2,A,0.0275,A,0.0622,A,4.49,A,10.2,A
USGS,5427910,2/13/2021,31.8,A,0.0271,A,0.0592,A,4.65,A,10.2,A
USGS,5427910,2/14/2021,32.5,A,0.0267,A,0.0562,A,4.69,A,9.86,A
USGS,5427910,2/15/2021,33.7,A,0.0264,A,0.0532,A,4.81,A,9.69,A
USGS,5427910,2/16/2021,34.6,A,0.0261,A,0.0505,A,4.88,A,9.44,A
USGS,5427910,2/17/2021,32.8,A:e,0.0262,A,0.05,A,4.64,A,8.86,A
USGS,5427910,2/18/2021,29.6,A:e,0.0264,A,0.05,A,4.22,A,8,A
USGS,5427910,2/19/2021,27.8,A:e,0.0266,A,0.05,A,3.99,A,7.51,A
USGS,5427910,2/20/2021,28,A:e,0.0268,A,0.05,A,4.04,A,7.56,A
USGS,5427910,2/21/2021,29,A:e,0.0277,A,0.0519,A,4.35,A,8.14,A
USGS,5427910,2/22/2021,32.6,A,0.0406,A,0.0832,A,7.15,A,14.7,A
USGS,5427910,2/23/2021,36.7,A,0.0574,A,0.124,A,11.5,A,24.9,A
USGS,5427910,2/24/2021,41.6,A,0.0626,A,0.142,A,14,A,31.9,A
USGS,5427910,2/25/2021,39.5,A,0.0582,A,0.14,A,12.4,A,29.9,A
USGS,5427910,2/26/2021,27.5,A,0.0538,A,0.139,A,8,A,20.6,A
USGS,5427910,2/27/2021,22.5,A,0.0497,A,0.14,A,6.05,A,17,A
USGS,5427910,2/28/2021,24.9,A,0.049,A,0.161,A,6.58,A,21.7,A
USGS,5427910,3/1/2021,27.7,A,0.049,A,0.185,A,7.34,A,27.7,A
USGS,5427910,3/2/2021,26.6,A,0.049,A,0.185,A,7.03,A,26.6,A
USGS,5427910,3/3/2021,27.4,A,0.0534,A,0.19,A,7.94,A,28.1,A
USGS,5427910,3/4/2021,36.3,A,0.0715,A,0.224,A,14,A,43.9,A
USGS,5427910,3/5/2021,36,A,0.0722,A,0.217,A,14,A,42.1,A
USGS,5427910,3/6/2021,40.6,A,0.0773,A,0.258,A,17,A,56.6,A
USGS,5427910,3/7/2021,42.8,A,0.0819,A,0.278,A,18.9,A,64.4,A
USGS,5427910,3/8/2021,53.5,A,0.0979,A,0.366,A,29.2,A,110,A
USGS,5427910,3/9/2021,73.5,A,0.147,A,0.48,A,58.5,A,190,A
USGS,5427910,3/10/2021,89,A,0.102,A,0.348,A,48.6,A,167,A
USGS,5427910,3/11/2021,88,A,0.0743,A,0.39,A,35.3,A,186,A
USGS,5427910,3/12/2021,76.9,A,0.0689,A,0.331,A,28.6,A,138,A
USGS,5427910,3/13/2021,66.5,A,0.0634,A,0.272,A,22.8,A,97.7,A
USGS,5427910,3/14/2021,61.8,A,0.0597,A,0.236,A,19.9,A,78.9,A
USGS,5427910,3/15/2021,56,A,0.0527,A,0.201,A,16,A,61,A
USGS,5427910,3/16/2021,49.5,A,0.0442,A,0.155,A,11.8,A,41.5,A
USGS,5427910,3/17/2021,51.1,A,0.0362,A,0.113,A,9.98,A,31,A
USGS,5427910,3/18/2021,56.7,A,0.033,A,0.0986,A,10.1,A,30.2,A
USGS,5427910,3/19/2021,46,A,0.033,A,0.0953,A,8.2,A,23.7,A
USGS,5427910,3/20/2021,42.4,A,0.033,A,0.092,A,7.55,A,21.1,A
USGS,5427910,3/21/2021,40.9,A,0.033,A,0.0888,A,7.29,A,19.6,A
USGS,5427910,3/22/2021,39.9,A,0.033,A,0.0856,A,7.11,A,18.4,A
USGS,5427910,3/23/2021,41.6,A,0.0348,A,0.0969,A,7.88,A,22.3,A
USGS,5427910,3/24/2021,58.3,A,0.0471,A,0.189,A,14.8,A,59.7,A
USGS,5427910,3/25/2021,52.2,A,0.0501,A,0.16,A,14.1,A,45.2,A
USGS,5427910,3/26/2021,48.1,A,0.056,A,0.144,A,14.6,A,37.6,A
USGS,5427910,3/27/2021,48.1,A,0.0552,A,0.136,A,14.4,A,35.6,A
USGS,5427910,3/28/2021,46.1,A,0.0551,A,0.131,A,13.7,A,32.7,A
USGS,5427910,3/29/2021,43.3,A,0.0555,A,0.13,A,13,A,30.3,A
USGS,5427910,3/30/2021,40.2,A,0.056,A,0.128,A,12.2,A,27.8,A
USGS,5427910,3/31/2021,37.6,A,0.0517,A,0.109,A,10.5,A,22.1,A
USGS,5427910,4/1/2021,36.7,A,0.0514,A,0.106,A,10.2,A,21,A
USGS,5427910,4/2/2021,35.1,A,0.0518,A,0.106,A,9.82,A,20.1,A
USGS,5427910,4/3/2021,34.7,A,0.0522,A,0.106,A,9.78,A,19.9,A
USGS,5427910,4/4/2021,34.7,A,0.0526,A,0.106,A,9.86,A,19.9,A
USGS,5427910,4/5/2021,34.1,A,0.0531,A,0.106,A,9.78,A,19.5,A
USGS,5427910,4/6/2021,34.3,A,0.0535,A,0.106,A,9.9,A,19.6,A
USGS,5427910,4/7/2021,34.1,A,0.0539,A,0.106,A,9.93,A,19.5,A
USGS,5427910,4/8/2021,36.4,A,0.0543,A,0.106,A,10.7,A,20.8,A
USGS,5427910,4/9/2021,40.2,A,0.0547,A,0.106,A,11.9,A,23,A
USGS,5427910,4/10/2021,44.2,A,0.0558,A,0.153,A,13.3,A,37.3,A
USGS,5427910,4/11/2021,67,A,0.0577,A,0.255,A,20.9,A,92.7,A
USGS,5427910,4/12/2021,55,A,0.058,A,0.21,A,17.2,A,62.7,A
USGS,5427910,4/13/2021,50.6,A,0.0578,A,0.153,A,15.8,A,42,A
USGS,5427910,4/14/2021,46.2,A,0.0571,A,0.144,A,14.2,A,35.9,A
USGS,5427910,4/15/2021,42.9,A,0.0563,A,0.138,A,13.1,A,32,A
USGS,5427910,4/16/2021,40.4,A,0.0555,A,0.133,A,12.1,A,28.9,A
USGS,5427910,4/17/2021,39.1,A,0.0547,A,0.127,A,11.6,A,26.9,A
USGS,5427910,4/18/2021,36.3,A,0.054,A,0.122,A,10.6,A,24,A
USGS,5427910,4/19/2021,35.9,A,0.0538,A,0.12,A,10.4,A,23.2,A
USGS,5427910,4/20/2021,35.9,A,0.0536,A,0.118,A,10.4,A,22.8,A
USGS,5427910,4/21/2021,35.3,A,0.0534,A,0.115,A,10.2,A,22,A
USGS,5427910,4/22/2021,34.4,A,0.0532,A,0.113,A,9.88,A,21,A
USGS,5427910,4/23/2021,33.7,A,0.053,A,0.111,A,9.64,A,20.2,A
USGS,5427910,4/24/2021,34.6,A,0.0528,A,0.109,A,9.87,A,20.3,A
USGS,5427910,4/25/2021,34.4,A,0.0526,A,0.107,A,9.77,A,19.8,A
USGS,5427910,4/26/2021,34.7,A,0.0524,A,0.104,A,9.83,A,19.6,A
USGS,5427910,4/27/2021,34.1,A,0.0522,A,0.102,A,9.62,A,18.9,A
USGS,5427910,4/28/2021,35.3,A,0.052,A,0.1,A,9.91,A,19.1,A
USGS,5427910,4/29/2021,33.3,A,0.0518,A,0.0979,A,9.32,A,17.6,A
USGS,5427910,4/30/2021,33.4,A,0.0516,A,0.0958,A,9.32,A,17.3,A
USGS,5427910,5/1/2021,32.6,A,0.0514,A,0.0936,A,9.06,A,16.5,A
USGS,5427910,5/2/2021,31.7,A,0.0512,A,0.0914,A,8.76,A,15.6,A
USGS,5427910,5/3/2021,55.4,A,0.0535,A,0.355,A,16.9,A,166,A
USGS,5427910,5/4/2021,72.6,A,0.0881,A,0.327,A,34.5,A,143,A
USGS,5427910,5/5/2021,56.1,A,0.0814,A,0.159,A,24.7,A,48.3,A
USGS,5427910,5/6/2021,53.4,A,0.0775,A,0.149,A,22.4,A,43,A
USGS,5427910,5/7/2021,45.4,A,0.0737,A,0.139,A,18.1,A,34.1,A
USGS,5427910,5/8/2021,40.3,A,0.0698,A,0.129,A,15.2,A,28.1,A
USGS,5427910,5/9/2021,38.7,A,0.066,A,0.119,A,13.8,A,24.9,A
USGS,5427910,5/10/2021,35.8,A,0.0621,A,0.109,A,12,A,21.1,A
USGS,5427910,5/11/2021,34.1,A,0.0582,A,0.0988,A,10.7,A,18.2,A
USGS,5427910,5/12/2021,32.5,A,0.0544,A,0.0888,A,9.54,A,15.6,A
USGS,5427910,5/13/2021,30.4,A,0.0512,A,0.0807,A,8.41,A,13.3,A
USGS,5427910,5/14/2021,30,A,0.0508,A,0.08,A,8.22,A,13,A
USGS,5427910,5/15/2021,30.7,A,0.0505,A,0.08,A,8.38,A,13.3,A
USGS,5427910,5/16/2021,30.1,A,0.0503,A,0.08,A,8.19,A,13,A
USGS,5427910,5/17/2021,30.1,A,0.0501,A,0.08,A,8.15,A,13,A
USGS,5427910,5/18/2021,29.3,A,0.0499,A,0.08,A,7.89,A,12.6,A
USGS,5427910,5/19/2021,32,A,0.0496,A,0.08,A,8.57,A,13.8,A
USGS,5427910,5/20/2021,31.7,A,0.0494,A,0.08,A,8.45,A,13.7,A
USGS,5427910,5/21/2021,30.2,A,0.0492,A,0.08,A,8.01,A,13,A
USGS,5427910,5/22/2021,28.8,A,0.049,A,0.08,A,7.62,A,12.5,A
USGS,5427910,5/23/2021,30.4,A,0.0488,A,0.08,A,8.01,A,13.1,A
USGS,5427910,5/24/2021,29.5,A,0.0485,A,0.08,A,7.75,A,12.8,A
USGS,5427910,5/25/2021,26.5,A,0.0483,A,0.08,A,6.91,A,11.4,A
USGS,5427910,5/26/2021,23.5,A,0.0482,A,0.0802,A,6.11,A,10.2,A
USGS,5427910,5/27/2021,28.6,A,0.106,A,0.174,A,17.1,A,28.1,A
USGS,5427910,5/28/2021,34.4,A,0.156,A,0.25,A,29,A,46.5,A
USGS,5427910,5/29/2021,30,A,0.15,A,0.229,A,24.3,A,37,A
USGS,5427910,5/30/2021,28.5,A,0.147,A,0.217,A,22.6,A,33.5,A
USGS,5427910,5/31/2021,25.6,A,0.146,A,0.215,A,20.2,A,29.8,A
USGS,5427910,6/1/2021,23.8,A,0.146,A,0.214,A,18.7,A,27.5,A
USGS,5427910,6/2/2021,22.7,A,0.145,A,0.212,A,17.8,A,26,A
USGS,5427910,6/3/2021,22.4,A,0.145,A,0.21,A,17.5,A,25.4,A
USGS,5427910,6/4/2021,21,A,0.144,A,0.209,A,16.3,A,23.7,A
USGS,5427910,6/5/2021,19.7,A,0.143,A,0.207,A,15.3,A,22.1,A
USGS,5427910,6/6/2021,19.1,A,0.143,A,0.205,A,14.7,A,21.1,A
USGS,5427910,6/7/2021,18.5,A,0.142,A,0.203,A,14.2,A,20.3,A
USGS,5427910,6/8/2021,17.6,A,0.142,A,0.202,A,13.5,A,19.2,A
USGS,5427910,6/9/2021,16.7,A,0.141,A,0.2,A,12.7,A,18,A
USGS,5427910,6/10/2021,16,A,0.141,A,0.198,A,12.1,A,17.1,A
USGS,5427910,6/11/2021,15.6,A,0.14,A,0.197,A,11.8,A,16.6,A
USGS,5427910,6/12/2021,15.5,A,0.14,A,0.195,A,11.7,A,16.4,A
USGS,5427910,6/13/2021,14.7,A,0.139,A,0.193,A,11,A,15.3,A
USGS,5427910,6/14/2021,14.5,A,0.138,A,0.192,A,10.8,A,15,A
USGS,5427910,6/15/2021,14,A,0.138,A,0.19,A,10.4,A,14.4,A
USGS,5427910,6/16/2021,14.2,A,0.138,A,0.189,A,10.6,A,14.5,A
USGS,5427910,6/17/2021,14.6,A,0.138,A,0.188,A,10.9,A,14.9,A
USGS,5427910,6/18/2021,39.8,A,0.122,A,0.256,A,25.5,A,57.5,A
USGS,5427910,6/19/2021,19.1,A,0.118,A,0.217,A,12.2,A,22.6,A
USGS,5427910,6/20/2021,20.5,A,0.114,A,0.204,A,12.7,A,22.8,A
USGS,5427910,6/21/2021,25.6,A,0.123,A,0.223,A,17.2,A,31.1,A
USGS,5427910,6/22/2021,21.1,A,0.111,A,0.203,A,12.7,A,23.2,A
USGS,5427910,6/23/2021,20.9,A,0.105,A,0.202,A,11.9,A,22.8,A
USGS,5427910,6/24/2021,25,A,0.116,A,0.21,A,15.9,A,29,A
USGS,5427910,6/25/2021,23.5,A,0.111,A,0.2,A,14.2,A,25.6,A
USGS,5427910,6/26/2021,22.3,A,0.108,A,0.183,A,12.9,A,22,A
USGS,5427910,6/27/2021,20.8,A,0.107,A,0.182,A,12,A,20.4,A
USGS,5427910,6/28/2021,20.1,A,0.107,A,0.18,A,11.6,A,19.6,A
USGS,5427910,6/29/2021,23.4,A,0.107,A,0.179,A,13.4,A,22.6,A
USGS,5427910,6/30/2021,22.6,A,0.106,A,0.178,A,12.9,A,21.7,A
USGS,5427910,7/1/2021,20.6,A,0.106,A,0.177,A,11.8,A,19.7,A
USGS,5427910,7/2/2021,19.2,A,0.105,A,0.175,A,10.9,A,18.2,A
USGS,5427910,7/3/2021,17.7,A,0.105,A,0.174,A,10.1,A,16.7,A
USGS,5427910,7/4/2021,17.7,A,0.105,A,0.173,A,10,A,16.5,A
USGS,5427910,7/5/2021,16.1,A,0.104,A,0.171,A,9.08,A,14.9,A
USGS,5427910,7/6/2021,16.2,A,0.104,A,0.17,A,9.08,A,14.9,A
USGS,5427910,7/7/2021,17.7,A,0.104,A,0.169,A,9.89,A,16.1,A
USGS,5427910,7/8/2021,19.9,A,0.103,A,0.167,A,11.1,A,18,A
USGS,5427910,7/9/2021,18.3,A,0.103,A,0.166,A,10.1,A,16.4,A
USGS,5427910,7/10/2021,16.7,A,0.102,A,0.165,A,9.26,A,14.9,A
USGS,5427910,7/11/2021,16.7,A,0.102,A,0.164,A,9.2,A,14.7,A
USGS,5427910,7/12/2021,17.1,A,0.102,A,0.162,A,9.37,A,15,A
USGS,5427910,7/13/2021,16.7,A,0.101,A,0.161,A,9.12,A,14.5,A
USGS,5427910,7/14/2021,17.1,A,0.101,A,0.16,A,9.35,A,14.8,A
USGS,5427910,7/15/2021,20.7,A,0.101,A,0.16,A,11.3,A,17.9,A
USGS,5427910,7/16/2021,17.2,A,0.101,A,0.16,A,9.38,A,14.9,A
USGS,5427910,7/17/2021,17.5,A,0.101,A,0.16,A,9.52,A,15.1,A
USGS,5427910,7/18/2021,16.5,A,0.101,A,0.16,A,9.02,A,14.3,A
USGS,5427910,7/19/2021,16,A,0.101,A,0.16,A,8.73,A,13.8,A
USGS,5427910,7/20/2021,15.4,A,0.101,A,0.16,A,8.41,A,13.3,A
USGS,5427910,7/21/2021,16.8,A,0.101,A,0.16,A,9.14,A,14.5,A
USGS,5427910,7/22/2021,16.2,A,0.101,A,0.16,A,8.84,A,14,A
USGS,5427910,7/23/2021,15,A,0.101,A,0.16,A,8.19,A,13,A
USGS,5427910,7/24/2021,15.2,A,0.101,A,0.16,A,8.3,A,13.1,A
USGS,5427910,7/25/2021,15,A,0.101,A,0.16,A,8.2,A,13,A
USGS,5427910,7/26/2021,14.6,A,0.101,A,0.16,A,7.94,A,12.6,A
USGS,5427910,7/27/2021,15.1,A,0.101,A,0.16,A,8.24,A,13,A
USGS,5427910,7/28/2021,15.1,A,0.101,A,0.16,A,8.23,A,13,A
USGS,5427910,7/29/2021,21.4,A,0.101,A,0.16,A,11.7,A,18.5,A
USGS,5427910,7/30/2021,18,A,0.101,A,0.16,A,9.79,A,15.5,A
USGS,5427910,7/31/2021,16.1,A,0.101,A,0.16,A,8.79,A,13.9,A
USGS,5427910,8/1/2021,16.6,A,0.101,A,0.16,A,9.06,A,14.4,A
USGS,5427910,8/2/2021,16.8,A,0.101,A,0.16,A,9.18,A,14.5,A
USGS,5427910,8/3/2021,16,A,0.101,A,0.16,A,8.75,A,13.9,A
USGS,5427910,8/4/2021,16.1,A,0.101,A,0.16,A,8.78,A,13.9,A
USGS,5427910,8/5/2021,16.6,A,0.101,A,0.16,A,9.07,A,14.4,A
USGS,5427910,8/6/2021,16.8,A,0.101,A,0.16,A,9.15,A,14.5,A
USGS,5427910,8/7/2021,20.6,A,0.103,A,0.183,A,11.7,A,22.1,A
USGS,5427910,8/8/2021,29.1,A,0.104,A,0.241,A,16.5,A,39.2,A
USGS,5427910,8/9/2021,34,A,0.111,A,0.216,A,20.8,A,39.8,A
USGS,5427910,8/10/2021,28.8,A,0.115,A,0.203,A,17.9,A,31.6,A
USGS,5427910,8/11/2021,29.2,A,0.154,A,0.243,A,24.3,A,38.4,A
USGS,5427910,8/12/2021,24.8,A,0.152,A,0.23,A,20.3,A,30.8,A
USGS,5427910,8/13/2021,22.6,A,0.15,A,0.217,A,18.3,A,26.5,A
USGS,5427910,8/14/2021,21.8,A,0.148,A,0.204,A,17.4,A,24.1,A
USGS,5427910,8/15/2021,20.4,A,0.146,A,0.191,A,16.1,A,21.1,A
USGS,5427910,8/16/2021,20.6,A,0.144,A,0.181,A,16,A,20.1,A
USGS,5427910,8/17/2021,18.9,A,0.142,A,0.179,A,14.6,A,18.3,A
USGS,5427910,8/18/2021,19.2,A,0.141,A,0.179,A,14.6,A,18.5,A
USGS,5427910,8/19/2021,18.3,A,0.14,A,0.178,A,13.8,A,17.6,A
USGS,5427910,8/20/2021,18.2,A,0.138,A,0.177,A,13.6,A,17.4,A
USGS,5427910,8/21/2021,20,A,0.137,A,0.177,A,14.8,A,19,A
USGS,5427910,8/22/2021,19.5,A,0.136,A,0.176,A,14.3,A,18.6,A
USGS,5427910,8/23/2021,20.3,A,0.134,A,0.175,A,14.7,A,19.2,A
USGS,5427910,8/24/2021,22,A,0.133,A,0.175,A,15.8,A,20.7,A
USGS,5427910,8/25/2021,21.7,A,0.132,A,0.174,A,15.4,A,20.4,A
USGS,5427910,8/26/2021,19.7,A,0.13,A,0.173,A,13.8,A,18.4,A
USGS,5427910,8/27/2021,22.3,A,0.129,A,0.173,A,15.5,A,20.8,A
USGS,5427910,8/28/2021,23.1,A,0.127,A,0.172,A,15.9,A,21.5,A
USGS,5427910,8/29/2021,21.4,A,0.126,A,0.171,A,14.6,A,19.8,A
USGS,5427910,8/30/2021,20.3,A,0.125,A,0.171,A,13.7,A,18.7,A
USGS,5427910,8/31/2021,21.9,A,0.123,A,0.17,A,14.6,A,20.1,A
USGS,5427910,9/1/2021,22,A,0.122,A,0.169,A,14.5,A,20.1,A
USGS,5427910,9/2/2021,20.8,A,0.121,A,0.169,A,13.5,A,18.9,A
USGS,5427910,9/3/2021,21.3,A,0.119,A,0.168,A,13.7,A,19.4,A
USGS,5427910,9/4/2021,21,A,0.118,A,0.167,A,13.4,A,19,A
USGS,5427910,9/5/2021,20.4,A,0.116,A,0.167,A,12.8,A,18.3,A
USGS,5427910,9/6/2021,20.8,A,0.115,A,0.166,A,12.9,A,18.6,A
USGS,5427910,9/7/2021,20,A,0.114,A,0.165,A,12.3,A,17.8,A
USGS,5427910,9/8/2021,19.7,A,0.112,A,0.165,A,12,A,17.5,A
USGS,5427910,9/9/2021,20.3,A,0.111,A,0.164,A,12.2,A,18,A
USGS,5427910,9/10/2021,21.4,A,0.11,A,0.163,A,12.7,A,18.9,A
USGS,5427910,9/11/2021,20.6,A,0.108,A,0.163,A,12,A,18.1,A
USGS,5427910,9/12/2021,19.8,A,0.107,A,0.162,A,11.4,A,17.3,A
USGS,5427910,9/13/2021,23.1,A,0.106,A,0.161,A,13.2,A,20.1,A
USGS,5427910,9/14/2021,22,A,0.104,A,0.161,A,12.4,A,19,A
USGS,5427910,9/15/2021,20.5,A,0.103,A,0.16,A,11.4,A,17.7,A
USGS,5427910,9/16/2021,21,A,0.103,A,0.16,A,11.7,A,18.1,A
USGS,5427910,9/17/2021,20.5,A,0.103,A,0.16,A,11.4,A,17.7,A
USGS,5427910,9/18/2021,19.5,A,0.103,A,0.16,A,10.9,A,16.9,A
USGS,5427910,9/19/2021,19.4,A,0.103,A,0.16,A,10.8,A,16.7,A
USGS,5427910,9/20/2021,20.3,A,0.103,A,0.162,A,11.4,A,17.8,A
USGS,5427910,9/21/2021,45.3,A,0.14,A,0.287,A,34.3,A,73.3,A
USGS,5427910,9/22/2021,25.9,A,0.131,A,0.225,A,18.4,A,31.6,A
USGS,5427910,9/23/2021,23.1,A,0.123,A,0.184,A,15.3,A,23,A
USGS,5427910,9/24/2021,22.5,A,0.117,A,0.158,A,14.2,A,19.2,A
USGS,5427910,9/25/2021,19.7,A,0.114,A,0.153,A,12.1,A,16.3,A
USGS,5427910,9/26/2021,21.3,A,0.111,A,0.149,A,12.7,A,17.1,A
USGS,5427910,9/27/2021,19.9,A,0.108,A,0.145,A,11.6,A,15.5,A
USGS,5427910,9/28/2021,18.8,A,0.105,A,0.141,A,10.6,A,14.3,A
USGS,5427910,9/29/2021,18,A,0.102,A,0.136,A,9.87,A,13.2,A
USGS,5427910,9/30/2021,18.8,P,0.0985,A,0.132,A,9.97,A,13.4,A
USGS,5427910,10/1/2021,18.2,P,0.097,A,0.13,A,9.53,A,12.8,A
USGS,5427910,10/2/2021,18.8,P,0.097,A,0.13,A,9.84,A,13.2,A
USGS,5427910,10/3/2021,19.7,P,0.097,A,0.13,A,10.3,A,13.9,A
USGS,5427910,10/4/2021,18.3,P,0.0989,A,0.133,A,9.77,A,13.1,A
USGS,5427910,10/5/2021,18.7,P,0.108,A,0.147,A,10.9,A,14.9,A
USGS,5427910,10/6/2021,18.2,P,0.117,A,0.162,A,11.5,A,15.8,A
USGS,5427910,10/7/2021,21.9,P:e,0.126,A,0.176,A,15,A,20.9,A
USGS,5427910,10/8/2021,22.1,P,0.127,A,0.181,A,15.2,A,21.7,A
USGS,5427910,10/9/2021,20.3,P,0.124,A,0.183,A,13.6,A,20,A
USGS,5427910,10/10/2021,20.9,P,0.121,A,0.184,A,13.7,A,20.8,A
USGS,5427910,10/11/2021,22.9,P,0.119,A,0.186,A,14.7,A,23,A
USGS,5427910,10/12/2021,29.7,P,0.116,A,0.187,A,18.6,A,30,A
USGS,5427910,10/13/2021,26.8,P,0.113,A,0.189,A,16.4,A,27.3,A
USGS,5427910,10/14/2021,27,P,0.11,A,0.188,A,16.1,A,27.4,A
USGS,5427910,10/15/2021,25.6,P,0.106,A,0.18,A,14.6,A,24.9,A
USGS,5427910,10/16/2021,23.4,P,0.102,A,0.171,A,12.8,A,21.6,A
USGS,5427910,10/17/2021,21.9,P,0.0971,A,0.162,A,11.5,A,19.1,A
USGS,5427910,10/18/2021,22.2,P,0.0926,A,0.153,A,11.1,A,18.3,A
USGS,5427910,10/19/2021,21.1,P,0.0882,A,0.144,A,10,A,16.4,A
USGS,5427910,10/20/2021,21.1,P,0.0838,A,0.135,A,9.57,A,15.4,A
